"ts","log_file","micro_batch_index","index_in_batch","total_in_batch","ok","recovered_from_output","sample_id","target_level","model","provider","source_article_id","source_dataset","source_file","article_id","hit_target","rounds_used","fidelity_overall","prompt_tokens","completion_tokens","total_tokens","llm_calls","elapsed_ms","error","status"
"2026/3/1 12:53:57","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","3","24","True","False","generated_26e90809-9715-4fc0-b0db-4f5d828a8422_to_l4_r3_openai_gpt-5-mini","4","openai/gpt-5-mini","openrouter","26e90809-9715-4fc0-b0db-4f5d828a8422","generated","26e90809-9715-4fc0-b0db-4f5d828a8422.json","0cfa2e37-2adc-46eb-865b-3fb236a4197a","True","1","0.905","876","11063","11939","1","132537",,
"2026/3/1 12:58:39","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","4","24","True","False","generated_27257511-4248-4cb3-88f7-c1bc2f51ffb5_to_l4_r4_openai_gpt-5-mini","4","openai/gpt-5-mini","openrouter","27257511-4248-4cb3-88f7-c1bc2f51ffb5","generated","27257511-4248-4cb3-88f7-c1bc2f51ffb5.json","9bdc3207-25fb-4a84-b8b4-00bfdf72d7c7","True","2","0.87","2474","22626","25100","2","282235",,
"2026/3/1 13:01:13","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","5","24","True","False","generated_2a1d9b0b-8b9f-45bc-b2ca-fbcc4d874bc5_to_l4_r5_openai_gpt-5-mini","4","openai/gpt-5-mini","openrouter","2a1d9b0b-8b9f-45bc-b2ca-fbcc4d874bc5","generated","2a1d9b0b-8b9f-45bc-b2ca-fbcc4d874bc5.json","19bb0773-93c3-4bd4-bccf-9a675f55f115","True","2","1","1701","12833","14534","2","153126",,
"2026/3/1 13:05:19","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","6","24","True","False","generated_2cd8144f-fd45-48ef-9011-c6f4e751a89f_to_l4_r6_openai_gpt-5-mini","4","openai/gpt-5-mini","openrouter","2cd8144f-fd45-48ef-9011-c6f4e751a89f","generated","2cd8144f-fd45-48ef-9011-c6f4e751a89f.json","5bf88d5d-3e2b-4720-bdec-c73c3aecec20","True","2","0.7609","2235","18205","20440","2","245993",,
"2026/3/1 13:07:09","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","7","24","True","False","generated_2d1748ce-785b-4aef-9110-620163cc46ce_to_l4_r7_openai_gpt-5-mini","4","openai/gpt-5-mini","openrouter","2d1748ce-785b-4aef-9110-620163cc46ce","generated","2d1748ce-785b-4aef-9110-620163cc46ce.json","0da15926-2bfa-4365-9631-643fc57a0fa8","True","1","0.775","1057","9889","10946","1","109914",,
"2026/3/1 13:09:49","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","8","24","True","False","generated_2f6c2454-faf6-4af1-86f6-e93e93d6181a_to_l4_r8_openai_gpt-5-mini","4","openai/gpt-5-mini","openrouter","2f6c2454-faf6-4af1-86f6-e93e93d6181a","generated","2f6c2454-faf6-4af1-86f6-e93e93d6181a.json","011243d7-94da-420c-bed7-e5860cb1ecbe","True","1","0.9493","1006","12616","13622","1","158984",,
"2026/3/1 13:11:00","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","9","24","True","False","generated_32643a93-325e-4493-8cd6-bfe2b3e65c1b_to_l5_r1_openai_gpt-5-mini","5","openai/gpt-5-mini","openrouter","32643a93-325e-4493-8cd6-bfe2b3e65c1b","generated","32643a93-325e-4493-8cd6-bfe2b3e65c1b.json","fe05771d-5e83-4724-b82a-a379c15bdd24","True","1","1","1111","5597","6708","1","70677",,
"2026/3/1 13:11:46","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","10","24","True","False","generated_32d83859-e1a7-45f6-8295-7e6df0e27fd2_to_l5_r2_openai_gpt-5-mini","5","openai/gpt-5-mini","openrouter","32d83859-e1a7-45f6-8295-7e6df0e27fd2","generated","32d83859-e1a7-45f6-8295-7e6df0e27fd2.json","8f8f8fea-7b38-4fa1-8ee5-9bfbff4088e7","True","1","0.9625","800","3251","4051","1","45949",,
"2026/3/1 13:12:36","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","11","24","True","False","generated_3481ef0a-beb7-4eb2-9ac3-b8da0f4f3afd_to_l5_r3_openai_gpt-5-mini","5","openai/gpt-5-mini","openrouter","3481ef0a-beb7-4eb2-9ac3-b8da0f4f3afd","generated","3481ef0a-beb7-4eb2-9ac3-b8da0f4f3afd.json","57379952-1fb8-4fae-a0fc-94489490e9dc","True","1","0.9743","1169","4491","5660","1","49814",,
"2026/3/1 13:17:43","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","12","24","False","True","generated_35befef3-7876-4a93-a39e-9b2c271bc8f9_to_l5_r4_openai_gpt-5-mini","5","openai/gpt-5-mini",,"35befef3-7876-4a93-a39e-9b2c271bc8f9","generated","35befef3-7876-4a93-a39e-9b2c271bc8f9.json",,,,,,,,,"307037","fetch failed",
"2026/3/1 13:20:10","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","13","24","True","False","generated_379ed5d3-997f-49b8-a1ee-43bec1e73b4f_to_l5_r5_openai_gpt-5-mini","5","openai/gpt-5-mini","openrouter","379ed5d3-997f-49b8-a1ee-43bec1e73b4f","generated","379ed5d3-997f-49b8-a1ee-43bec1e73b4f.json","8f4b56a7-273c-47a5-9087-58e65e951f60","True","1","0.9527","1182","10369","11551","1","146315",,
"2026/3/1 13:22:12","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","14","24","True","False","generated_37fadc6b-1e87-440c-b8b3-aec0905e222a_to_l5_r6_openai_gpt-5-mini","5","openai/gpt-5-mini","openrouter","37fadc6b-1e87-440c-b8b3-aec0905e222a","generated","37fadc6b-1e87-440c-b8b3-aec0905e222a.json","4ff2ce51-e2b8-46a3-8dd7-2662beea8161","True","1","0.9257","1183","10233","11416","1","122028",,
"2026/3/1 13:23:33","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","15","24","True","False","generated_388e6d31-3617-47aa-9b0f-94e7df01272e_to_l5_r7_openai_gpt-5-mini","5","openai/gpt-5-mini","openrouter","388e6d31-3617-47aa-9b0f-94e7df01272e","generated","388e6d31-3617-47aa-9b0f-94e7df01272e.json","acf03f4e-fe28-4bf5-b31c-44fb454fe03e","True","1","1","822","6718","7540","1","80091",,
"2026/3/1 13:25:21","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","16","24","True","False","generated_3a38f5cc-c812-475e-912f-eaeacafff3d0_to_l5_r8_openai_gpt-5-mini","5","openai/gpt-5-mini","openrouter","3a38f5cc-c812-475e-912f-eaeacafff3d0","generated","3a38f5cc-c812-475e-912f-eaeacafff3d0.json","fd90d4d1-0911-4a65-acbf-a88692264e66","True","1","0.9281","1412","10334","11746","1","108046",,
"2026/3/1 13:25:25","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","17","24","True","False","questions_ielts_13_test1_passage1_b1idvj_to_l1_r1_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_13_test1_passage1_b1idvj","questions","ielts_13_test1_passage1_b1idvj.json","00d8782b-20f0-4135-bebd-15b50b2989e4","False","5","1","0","0","0","0","3109",,
"2026/3/1 13:25:29","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","18","24","True","False","questions_ielts_13_test1_passage3_91iewj_to_l1_r2_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_13_test1_passage3_91iewj","questions","ielts_13_test1_passage3_91iewj.json","0cb36d95-9abc-43e9-b9e4-3ddd687543d6","False","5","1","0","0","0","0","4337",,
"2026/3/1 13:25:35","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","19","24","True","False","questions_ielts_13_test2_passage1_21iffj_to_l1_r3_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_13_test2_passage1_21iffj","questions","ielts_13_test2_passage1_21iffj.json","462f04fe-f722-4572-93f5-bf793fa3c5b7","False","5","1","0","0","0","0","5169",,
"2026/3/1 13:25:40","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","20","24","True","False","questions_ielts_13_test2_passage3_61igdj_to_l1_r4_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_13_test2_passage3_61igdj","questions","ielts_13_test2_passage3_61igdj.json","c1a60126-a026-4ef3-91b3-c78f37898f03","False","5","0.9812","0","0","0","0","4663",,
"2026/3/1 13:25:45","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","21","24","True","False","questions_ielts_13_test3_passage1_41igvj_to_l1_r5_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_13_test3_passage1_41igvj","questions","ielts_13_test3_passage1_41igvj.json","8e697a76-09e5-4af0-8ccf-5670171b2a29","False","5","0.9893","0","0","0","0","4952",,
"2026/3/1 13:25:48","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","22","24","True","False","questions_ielts_13_test4_passage1_91iiaj_to_l1_r6_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_13_test4_passage1_91iiaj","questions","ielts_13_test4_passage1_91iiaj.json","32954402-46ee-4036-90f2-75a67dfbad17","False","5","0.9895","0","0","0","0","3091",,
"2026/3/1 13:25:52","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","23","24","True","False","questions_ielts_13_test4_passage3_21ij7j_to_l1_r7_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_13_test4_passage3_21ij7j","questions","ielts_13_test4_passage3_21ij7j.json","b7b519f0-661a-454b-81f6-b3a99320f318","False","5","1","0","0","0","0","3251",,
"2026/3/1 13:25:55","adjust_main_n8_mb07_2026-03-01T12-48-35-697Z.jsonl","7","24","24","True","False","questions_ielts_14_test1_passage1_f277jj_to_l1_r8_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","ielts_14_test1_passage1_f277jj","questions","ielts_14_test1_passage1_f277jj.json","edbb8999-b61e-4678-86cf-07e281355a6e","False","5","0.9663","0","0","0","0","3137",,
"2026/3/1 12:48:40","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","1","24","True","False","questions_ielts_14_test1_passage3_f278wj_to_l2_r1_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test1_passage3_f278wj","questions","ielts_14_test1_passage3_f278wj.json","a895c862-f7ad-4436-ae80-218154a361a9","False","5","1","0","0","0","0","4541",,
"2026/3/1 12:48:44","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","2","24","True","False","questions_ielts_14_test2_passage1_f279uj_to_l2_r2_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test2_passage1_f279uj","questions","ielts_14_test2_passage1_f279uj.json","38d031bc-f5b3-49de-86ec-86eba9bbde7e","False","5","1","0","0","0","0","4395",,
"2026/3/1 12:48:48","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","3","24","True","False","questions_ielts_14_test2_passage3_827asj_to_l2_r3_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test2_passage3_827asj","questions","ielts_14_test2_passage3_827asj.json","a84d3cd8-7752-4513-a3dc-90a2fe4760f0","False","5","1","0","0","0","0","2997",,
"2026/3/1 12:48:53","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","4","24","True","False","questions_ielts_14_test3_passage1_927bfj_to_l2_r4_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test3_passage1_927bfj","questions","ielts_14_test3_passage1_927bfj.json","077dc7e5-52c1-4c0f-a354-c84c48ab28ae","False","5","0.9871","0","0","0","0","4558",,
"2026/3/1 12:48:56","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","5","24","True","False","questions_ielts_14_test3_passage3_527cnj_to_l2_r5_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test3_passage3_527cnj","questions","ielts_14_test3_passage3_527cnj.json","84a6e476-1866-4d8c-95d2-20789f81fe37","False","5","1","0","0","0","0","3334",,
"2026/3/1 12:49:00","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","6","24","True","False","questions_ielts_14_test4_passage1_c27d7j_to_l2_r6_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test4_passage1_c27d7j","questions","ielts_14_test4_passage1_c27d7j.json","b2a54f9a-a299-46ac-ad48-68e2981055b3","True","5","0.975","0","0","0","0","3830",,
"2026/3/1 12:49:04","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","7","24","True","False","questions_ielts_14_test4_passage2_c27dnj_to_l2_r7_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test4_passage2_c27dnj","questions","ielts_14_test4_passage2_c27dnj.json","06e1a77e-609a-4e19-80d7-7573f316727c","False","5","1","0","0","0","0","3083",,
"2026/3/1 12:49:07","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","8","24","True","False","questions_ielts_14_test4_passage3_527e3j_to_l2_r8_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","ielts_14_test4_passage3_527e3j","questions","ielts_14_test4_passage3_527e3j.json","8da6b097-0995-4840-841c-414f8ad17930","False","5","0.9719","0","0","0","0","2997",,
"2026/3/1 12:49:12","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","9","24","True","False","questions_ielts_15_test1_passage1_727epj_to_l3_r1_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test1_passage1_727epj","questions","ielts_15_test1_passage1_727epj.json","57805942-3cf2-498f-b0ac-1e51e755a011","True","5","1","0","0","0","0","4211",,
"2026/3/1 12:49:16","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","10","24","True","False","questions_ielts_15_test1_passage3_e27fnj_to_l3_r2_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test1_passage3_e27fnj","questions","ielts_15_test1_passage3_e27fnj.json","2ebc70b9-f184-42d7-b1df-13364eb859df","True","5","0.971","0","0","0","0","4462",,
"2026/3/1 12:49:21","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","11","24","True","False","questions_ielts_15_test2_passage3_827h2j_to_l3_r3_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test2_passage3_827h2j","questions","ielts_15_test2_passage3_827h2j.json","45904d05-270d-431a-a7d1-a57796c01ceb","False","5","0.9679","0","0","0","0","4132",,
"2026/3/1 12:49:24","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","12","24","True","False","questions_ielts_15_test3_passage1_e27hmj_to_l3_r4_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test3_passage1_e27hmj","questions","ielts_15_test3_passage1_e27hmj.json","3892a916-0974-401c-87ca-08fbc547709a","True","5","1","0","0","0","0","3039",,
"2026/3/1 12:49:29","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","13","24","True","False","questions_ielts_15_test3_passage3_b27iij_to_l3_r5_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test3_passage3_b27iij","questions","ielts_15_test3_passage3_b27iij.json","7daa0f6f-f98f-4ea3-8a09-140d17f0023d","False","5","0.9625","0","0","0","0","4102",,
"2026/3/1 12:49:33","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","14","24","True","False","questions_ielts_15_test4_passage1_327j0j_to_l3_r6_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test4_passage1_327j0j","questions","ielts_15_test4_passage1_327j0j.json","19e11115-022d-448f-a7d8-1135e291393f","False","5","0.9743","0","0","0","0","3907",,
"2026/3/1 12:49:36","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","15","24","True","False","questions_ielts_15_test4_passage2_027jhj_to_l3_r7_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test4_passage2_027jhj","questions","ielts_15_test4_passage2_027jhj.json","9de1f056-762e-4136-bfd3-e3462b8ed29e","False","5","0.973","0","0","0","0","2979",,
"2026/3/1 12:49:40","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","16","24","True","False","questions_ielts_15_test4_passage3_027jxj_to_l3_r8_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","ielts_15_test4_passage3_027jxj","questions","ielts_15_test4_passage3_027jxj.json","66b38e86-0346-49d6-8064-6b20ce12f0d5","False","5","1","0","0","0","0","3429",,
"2026/3/1 12:49:44","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","17","24","True","False","questions_ielts_16_test1_passage1_827khj_to_l4_r1_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test1_passage1_827khj","questions","ielts_16_test1_passage1_827khj.json","9f0b4994-f9d1-4e7e-a538-6e55ed716cbe","False","5","1","0","0","0","0","4113",,
"2026/3/1 12:49:50","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","18","24","True","False","questions_ielts_16_test1_passage3_c27ldj_to_l4_r2_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test1_passage3_c27ldj","questions","ielts_16_test1_passage3_c27ldj.json","a6093771-66cb-4b8e-8870-a3229fb52b22","True","5","0.9565","0","0","0","0","5032",,
"2026/3/1 12:49:56","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","19","24","True","False","questions_ielts_16_test2_passage1_927lvj_to_l4_r3_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test2_passage1_927lvj","questions","ielts_16_test2_passage1_927lvj.json","47380ee1-05e5-400d-97a4-1bf3f693b406","False","5","1","0","0","0","0","5713",,
"2026/3/1 12:49:59","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","20","24","True","False","questions_ielts_16_test2_passage2_a27mbj_to_l4_r4_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test2_passage2_a27mbj","questions","ielts_16_test2_passage2_a27mbj.json","79c181a3-ca45-41c0-8608-90138632eb12","False","5","1","0","0","0","0","3210",,
"2026/3/1 12:50:02","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","21","24","True","False","questions_ielts_16_test2_passage3_027mtj_to_l4_r5_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test2_passage3_027mtj","questions","ielts_16_test2_passage3_027mtj.json","49211286-5a44-470c-a391-7ae4fdc48a3d","False","5","0.9795","0","0","0","0","3067",,
"2026/3/1 12:50:06","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","22","24","True","False","questions_ielts_16_test3_passage1_827nbj_to_l4_r6_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test3_passage1_827nbj","questions","ielts_16_test3_passage1_827nbj.json","82277927-125c-482b-9455-eab523641301","False","5","0.9882","0","0","0","0","2759",,
"2026/3/1 12:50:09","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","23","24","True","False","questions_ielts_16_test3_passage3_227o8j_to_l4_r7_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test3_passage3_227o8j","questions","ielts_16_test3_passage3_227o8j.json","93c9bafe-cf10-4a0d-bd7e-693cb0ce3cbb","True","5","0.9534","0","0","0","0","3014",,
"2026/3/1 12:50:13","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","24","24","True","False","questions_ielts_16_test4_passage1_d27oqj_to_l4_r8_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test4_passage1_d27oqj","questions","ielts_16_test4_passage1_d27oqj.json","745a2fcf-a9c5-4df9-b761-22616834a595","False","5","1","0","0","0","0","3423",,
"2026/3/1 12:48:39","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","1","24","True","False","questions_ielts_16_test4_passage2_027p7j_to_l5_r1_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_16_test4_passage2_027p7j","questions","ielts_16_test4_passage2_027p7j.json","2aff8eaf-170c-4998-9912-40614f6cf994","False","5","1","0","0","0","0","3825",,
